flow_id,timestamp,src_ip,src_port,dst_ip,dst_port,protocol,duration,packets_count,fwd_packets_count,bwd_packets_count,total_payload_bytes,fwd_total_payload_bytes,bwd_total_payload_bytes,payload_bytes_max,payload_bytes_min,payload_bytes_mean,payload_bytes_std,payload_bytes_variance,fwd_payload_bytes_max,fwd_payload_bytes_min,fwd_payload_bytes_mean,fwd_payload_bytes_std,fwd_payload_bytes_variance,bwd_payload_bytes_max,bwd_payload_bytes_min,bwd_payload_bytes_mean,bwd_payload_bytes_std,bwd_payload_bytes_variance,total_header_bytes,max_header_bytes,min_header_bytes,mean_header_bytes,std_header_bytes,fwd_total_header_bytes,fwd_max_header_bytes,fwd_min_header_bytes,fwd_mean_header_bytes,fwd_std_header_bytes,bwd_total_header_bytes,bwd_max_header_bytes,bwd_min_header_bytes,bwd_mean_header_bytes,bwd_std_header_bytes,fwd_avg_segment_size,bwd_avg_segment_size,avg_segment_size,fwd_init_win_bytes,bwd_init_win_bytes,active_min,active_max,active_mean,active_std,idle_min,idle_max,idle_mean,idle_std,bytes_rate,fwd_bytes_rate,bwd_bytes_rate,packets_rate,bwd_packets_rate,fwd_packets_rate,down_up_rate,avg_fwd_bytes_per_bulk,avg_fwd_packets_per_bulk,avg_fwd_bulk_rate,avg_bwd_bytes_per_bulk,avg_bwd_packets_bulk_rate,avg_bwd_bulk_rate,fwd_bulk_state_count,fwd_bulk_total_size,fwd_bulk_per_packet,fwd_bulk_duration,bwd_bulk_state_count,bwd_bulk_total_size,bwd_bulk_per_packet,bwd_bulk_duration,fin_flag_counts,psh_flag_counts,urg_flag_counts,ece_flag_counts,syn_flag_counts,ack_flag_counts,cwr_flag_counts,rst_flag_counts,fwd_fin_flag_counts,fwd_psh_flag_counts,fwd_urg_flag_counts,fwd_ece_flag_counts,fwd_syn_flag_counts,fwd_ack_flag_counts,fwd_cwr_flag_counts,fwd_rst_flag_counts,bwd_fin_flag_counts,bwd_psh_flag_counts,bwd_urg_flag_counts,bwd_ece_flag_counts,bwd_syn_flag_counts,bwd_ack_flag_counts,bwd_cwr_flag_counts,bwd_rst_flag_counts,packets_IAT_mean,packet_IAT_std,packet_IAT_max,packet_IAT_min,packet_IAT_total,fwd_packets_IAT_mean,fwd_packets_IAT_std,fwd_packets_IAT_max,fwd_packets_IAT_min,fwd_packets_IAT_total,bwd_packets_IAT_mean,bwd_packets_IAT_std,bwd_packets_IAT_max,bwd_packets_IAT_min,bwd_packets_IAT_total,subflow_fwd_packets,subflow_bwd_packets,subflow_fwd_bytes,subflow_bwd_bytes,label,flow_id
192.168.10.8_2867_205.174.165.73_8080_TCP_2017-07-07 09:37:52.207849,37:52.2,192.168.10.8,2867,205.174.165.73,8080,TCP,0.067338943,8,4,4,326,198,128,198,0,40.75,72.71820611,5287.9375,198,0,40.75,72.71820611,7350.75,198,0,40.75,72.71820611,3072,184,32,20,23,5.19615242,92,32,20,23,5.19615242,92,32,20,23,5.19615242,49.5,32,40.75,8192,29200,0,0,0,0,0,0,0,0,4841.180796,2940.349072,1900.831724,118.8019827,59.40099136,59.40099136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,7,0,0,1,1,0,0,1,3,0,0,1,1,0,0,1,4,0,0,0.00961985,0.02252305,0.064785957,1.69E-05,0.067338943,0.02220233,0.03088678,0.065881014,1.69E-05,0.066606998,0.02222403,0.03009738,0.064785957,0.000568151,0.066672087,0,0,0,0,Botnet_ARES,192.168.10.8_2867_205.174.165.73_8080_TCP_2017-07-07 09:37:52.207850
192.168.10.9_3832_205.174.165.73_8080_TCP_2017-07-07 09:37:54.269720,37:54.3,192.168.10.9,3832,205.174.165.73,8080,TCP,0.072857857,8,4,4,322,194,128,194,0,40.25,71.64103224,5132.4375,194,0,40.25,71.64103224,7056.75,194,0,40.25,71.64103224,3072,184,32,20,23,5.19615242,92,32,20,23,5.19615242,92,32,20,23,5.19615242,48.5,32,40.25,8192,29200,0,0,0,0,0,0,0,0,4419.564538,2662.719007,1756.845531,109.8028457,54.90142283,54.90142283,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,7,0,0,1,1,0,0,1,3,0,0,1,1,0,0,1,4,0,0,0.01040827,0.02424048,0.069777966,5.01E-05,0.072857857,0.02403863,0.0335665,0.071507931,5.01E-05,0.072115898,0.02414266,0.03227379,0.069777966,0.000646114,0.072427988,0,0,0,0,Botnet_ARES,192.168.10.9_3832_205.174.165.73_8080_TCP_2017-07-07 09:37:54.269721
192.168.10.5_53538_205.174.165.73_8080_TCP_2017-07-07 09:37:54.693227,37:54.7,192.168.10.5,53538,205.174.165.73,8080,TCP,0.215631962,10,5,5,327,196,131,196,0,32.7,66.41995182,4411.61,196,0,32.7,66.41995182,6146.56,196,0,32.7,66.41995182,2592.16,224,32,20,22.4,4.8,112,32,20,22.4,4.8,112,32,20,22.4,4.8,39.2,26.2,32.7,8192,29200,0,0,0,0,0,0,0,0,1516.472777,908.95616,607.5166172,46.37531429,23.18765714,23.18765714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,2,9,0,0,1,1,0,0,1,4,0,0,1,2,0,0,1,5,0,0,0.02395911,0.06684399,0.21302104,3.81E-06,0.215631962,0.05376774,0.09228838,0.213615179,3.00E-05,0.215070963,0.05376202,0.09194956,0.21302104,3.81E-06,0.215048075,0,0,0,0,Botnet_ARES,192.168.10.5_53538_205.174.165.73_8080_TCP_2017-07-07 09:37:54.693228
192.168.10.5_53539_205.174.165.73_8080_TCP_2017-07-07 09:37:54.944046,37:54.9,192.168.10.5,53539,205.174.165.73,8080,TCP,0.073389053,8,4,4,968,840,128,840,0,121,274.9672708,75607,840,0,121,274.9672708,132300,840,0,121,274.9672708,3072,184,32,20,23,5.19615242,92,32,20,23,5.19615242,92,32,20,23,5.19615242,210,32,121,8192,29200,0,0,0,0,0,0,0,0,13189.97801,11445.84869,1744.129324,109.0080828,54.50404138,54.50404138,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,7,0,0,1,1,0,0,1,3,0,0,1,1,0,0,1,4,0,0,0.01048415,0.02453042,0.070567131,6.01E-05,0.073389053,0.02420664,0.03370396,0.07186985,6.01E-05,0.072619915,0.02425337,0.03275111,0.070567131,0.000617981,0.072760105,0,0,0,0,Botnet_ARES,192.168.10.5_53539_205.174.165.73_8080_TCP_2017-07-07 09:37:54.944047
192.168.10.14_51705_205.174.165.73_8080_TCP_2017-07-07 09:37:55.757023,37:55.8,192.168.10.14,51705,205.174.165.73,8080,TCP,0.068127871,8,4,4,323,195,128,195,0,40.375,71.90955691,5170.984375,195,0,40.375,71.90955691,7129.6875,195,0,40.375,71.90955691,3072,184,32,20,23,5.19615242,92,32,20,23,5.19615242,92,32,20,23,5.19615242,48.75,32,40.375,8192,29200,0,0,0,0,0,0,0,0,4741.08463,2862.264715,1878.819915,117.4262447,58.71312236,58.71312236,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,7,0,0,1,1,0,0,1,3,0,0,1,1,0,0,1,4,0,0,0.00973255,0.02265027,0.06520915,3.50E-05,0.068127871,0.02246197,0.03118276,0.066559076,5.20E-05,0.067385912,0.02246269,0.030229,0.06520915,0.000596046,0.067388058,0,0,0,0,Botnet_ARES,192.168.10.14_51705_205.174.165.73_8080_TCP_2017-07-07 09:37:55.757024
192.168.10.8_2869_205.174.165.73_8080_TCP_2017-07-07 09:38:02.285526,38:02.3,192.168.10.8,2869,205.174.165.73,8080,TCP,0.081243992,8,4,4,326,198,128,198,0,40.75,72.71820611,5287.9375,198,0,40.75,72.71820611,7350.75,198,0,40.75,72.71820611,3072,184,32,20,23,5.19615242,92,32,20,23,5.19615242,92,32,20,23,5.19615242,49.5,32,40.75,8192,29200,0,0,0,0,0,0,0,0,4012.60441,2437.103292,1575.501118,98.46881988,49.23440994,49.23440994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,7,0,0,1,1,0,0,1,3,0,0,1,1,0,0,1,4,0,0,0.01160628,0.0273633,0.078629017,1.98E-05,0.081243992,0.02683234,0.03740701,0.07973218,1.98E-05,0.080497026,0.02684633,0.03661726,0.078629017,0.000566959,0.080538988,0,0,0,0,Botnet_ARES,192.168.10.8_2869_205.174.165.73_8080_TCP_2017-07-07 09:38:02.285527
192.168.10.9_3836_205.174.165.73_8080_TCP_2017-07-07 09:38:04.359919,38:04.4,192.168.10.9,3836,205.174.165.73,8080,TCP,0.098938942,8,4,4,322,194,128,194,0,40.25,71.64103224,5132.4375,194,0,40.25,71.64103224,7056.75,194,0,40.25,71.64103224,3072,184,32,20,23,5.19615242,92,32,20,23,5.19615242,92,32,20,23,5.19615242,48.5,32,40.25,8192,29200,0,0,0,0,0,0,0,0,3254.532479,1960.805282,1293.727196,80.85794978,40.42897489,40.42897489,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,7,0,0,1,1,0,0,1,3,0,0,1,1,0,0,1,4,0,0,0.01413413,0.0333259,0.095762014,0.000110149,0.098938942,0.03270801,0.04558322,0.097171068,0.000114918,0.098124027,0.03273702,0.04456781,0.095762014,0.000657082,0.09821105,0,0,0,0,Botnet_ARES,192.168.10.9_3836_205.174.165.73_8080_TCP_2017-07-07 09:38:04.359920
192.168.10.5_53540_205.174.165.73_8080_TCP_2017-07-07 09:38:05.018041,38:05.0,192.168.10.5,53540,205.174.165.73,8080,TCP,0.348409176,10,5,5,335,196,139,196,0,33.5,66.28310494,4393.45,196,0,33.5,66.28310494,6146.56,196,0,33.5,66.28310494,2575.36,224,32,20,22.4,4.8,112,32,20,22.4,4.8,112,32,20,22.4,4.8,39.2,27.8,33.5,8192,29200,0,0,0,0,0,0,0,0,961.513138,562.5569404,398.9561976,28.70188472,14.35094236,14.35094236,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,2,9,0,0,1,1,0,0,1,4,0,0,1,2,0,0,1,5,0,0,0.03871213,0.10849829,0.34559083,2.69E-05,0.348409176,0.08697402,0.14978581,0.346410036,2.69E-05,0.347896099,0.08689129,0.14936064,0.34559083,0.000191212,0.347565174,0,0,0,0,Botnet_ARES,192.168.10.5_53540_205.174.165.73_8080_TCP_2017-07-07 09:38:05.018042
192.168.10.5_53541_205.174.165.73_8080_TCP_2017-07-07 09:38:05.435734,38:05.4,192.168.10.5,53541,205.174.165.73,8080,TCP,0.126471996,71,26,45,98390,98262,128,21900,0,1385.774648,3246.83894,10541963.1,21900,0,1385.774648,3246.83894,19747962.75,21900,0,1385.774648,3246.83894,355.9980247,1444,32,20,20.33802817,1.98546594,532,32,20,20.46153846,2.30769231,912,32,20,20.26666667,1.76886655,3779.307692,2.844444444,1385.774648,8192,29200,0,0,0,0,0,0,0,0,777958.7804,776946.6986,1012.081755,561.3890986,355.809992,205.5791065,1.730769231,98262,23,15944164.17,0,0,0,1,98262,23,0.006162882,0,0,0,0,2,2,0,0,2,70,0,0,1,1,0,0,1,25,0,0,1,1,0,0,1,45,0,0,0.00180674,0.01359667,0.114737988,9.54E-07,0.126471996,0.00502672,0.02321582,0.118755102,4.98E-05,0.125668049,0.00286402,0.01706409,0.114737988,9.54E-07,0.126017094,0,0,0,0,Botnet_ARES,192.168.10.5_53541_205.174.165.73_8080_TCP_2017-07-07 09:38:05.435735
192.168.10.14_51706_205.174.165.73_8080_TCP_2017-07-07 09:38:05.819479,38:05.8,192.168.10.14,51706,205.174.165.73,8080,TCP,0.063877106,8,4,4,323,195,128,195,0,40.375,71.90955691,5170.984375,195,0,40.375,71.90955691,7129.6875,195,0,40.375,71.90955691,3072,184,32,20,23,5.19615242,92,32,20,23,5.19615242,92,32,20,23,5.19615242,48.75,32,40.375,8192,29200,0,0,0,0,0,0,0,0,5056.584772,3052.736936,2003.847835,125.2404897,62.62024485,62.62024485,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,7,0,0,1,1,0,0,1,3,0,0,1,1,0,0,1,4,0,0,0.0091253,0.02130216,0.061300993,4.98E-05,0.063877106,0.02106667,0.02932687,0.062540054,7.20E-05,0.063199997,0.021113,0.02841922,0.061300993,0.000604868,0.063338995,0,0,0,0,Botnet_ARES,192.168.10.14_51706_205.174.165.73_8080_TCP_2017-07-07 09:38:05.819480
192.168.10.8_2870_205.174.165.73_8080_TCP_2017-07-07 09:38:08.587951,38:08.6,192.168.10.8,2870,205.174.165.73,8080,TCP,0.078025103,8,4,4,326,198,128,198,0,40.75,72.71820611,5287.9375,198,0,40.75,72.71820611,7350.75,198,0,40.75,72.71820611,3072,184,32,20,23,5.19615242,92,32,20,23,5.19615242,92,32,20,23,5.19615242,49.5,32,40.75,8192,29200,0,0,0,0,0,0,0,0,4178.142535,2537.644852,1640.497682,102.5311051,51.26555257,51.26555257,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,7,0,0,1,1,0,0,1,3,0,0,1,1,0,0,1,4,0,0,0.01114644,0.02640269,0.075817108,2.86E-06,0.078025103,0.02584036,0.0361112,0.076908112,2.86E-06,0.077521086,0.025817,0.03535605,0.075817108,0.000557899,0.077450991,0,0,0,0,Botnet_ARES,192.168.10.8_2870_205.174.165.73_8080_TCP_2017-07-07 09:38:08.587952
192.168.10.8_2871_205.174.165.73_8080_TCP_2017-07-07 09:38:12.378839,38:12.4,192.168.10.8,2871,205.174.165.73,8080,TCP,0.079421997,8,4,4,326,198,128,198,0,40.75,72.71820611,5287.9375,198,0,40.75,72.71820611,7350.75,198,0,40.75,72.71820611,3072,184,32,20,23,5.19615242,92,32,20,23,5.19615242,92,32,20,23,5.19615242,49.5,32,40.75,8192,29200,0,0,0,0,0,0,0,0,4104.656292,2493.012104,1611.644188,100.7277618,50.36388088,50.36388088,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,7,0,0,1,1,0,0,1,3,0,0,1,1,0,0,1,4,0,0,0.011346,0.02668946,0.076718092,1.91E-05,0.079421997,0.02623669,0.03656097,0.077939987,1.91E-05,0.078710079,0.02624631,0.03569059,0.076718092,0.000589848,0.078738928,0,0,0,0,Botnet_ARES,192.168.10.8_2871_205.174.165.73_8080_TCP_2017-07-07 09:38:12.378840
192.168.10.9_3839_205.174.165.73_8080_TCP_2017-07-07 09:38:14.462448,38:14.5,192.168.10.9,3839,205.174.165.73,8080,TCP,0.096045017,8,4,4,322,194,128,194,0,40.25,71.64103224,5132.4375,194,0,40.25,71.64103224,7056.75,194,0,40.25,71.64103224,3072,184,32,20,23,5.19615242,92,32,20,23,5.19615242,92,32,20,23,5.19615242,48.5,32,40.25,8192,29200,0,0,0,0,0,0,0,0,3352.594536,2019.886149,1332.708387,83.29427418,41.64713709,41.64713709,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,7,0,0,1,1,0,0,1,3,0,0,1,1,0,0,1,4,0,0,0.01372072,0.03240136,0.093084097,7.80E-05,0.096045017,0.03174941,0.04437712,0.094507217,7.80E-05,0.095248222,0.03182793,0.04331696,0.093084097,0.00065279,0.09548378,0,0,0,0,Botnet_ARES,192.168.10.9_3839_205.174.165.73_8080_TCP_2017-07-07 09:38:14.462449
192.168.10.15_52729_205.174.165.73_8080_TCP_2017-07-07 09:38:15.641620,38:15.6,192.168.10.15,52729,205.174.165.73,8080,TCP,0.066909075,8,4,4,323,195,128,195,0,40.375,71.90955691,5170.984375,195,0,40.375,71.90955691,7129.6875,195,0,40.375,71.90955691,3072,184,32,20,23,5.19615242,92,32,20,23,5.19615242,92,32,20,23,5.19615242,48.75,32,40.375,8192,29200,0,0,0,0,0,0,0,0,4827.446816,2914.402876,1913.043939,119.5652462,59.7826231,59.7826231,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,7,0,0,1,1,0,0,1,3,0,0,1,1,0,0,1,4,0,0,0.00955844,0.02220205,0.063936949,2.10E-05,0.066909075,0.02207271,0.03066053,0.065431118,2.10E-05,0.066218138,0.02207669,0.02960222,0.063936949,0.000671148,0.066230059,0,0,0,0,Botnet_ARES,192.168.10.15_52729_205.174.165.73_8080_TCP_2017-07-07 09:38:15.641621
192.168.10.14_51707_205.174.165.73_8080_TCP_2017-07-07 09:38:15.890427,38:15.9,192.168.10.14,51707,205.174.165.73,8080,TCP,0.076438904,8,4,4,323,195,128,195,0,40.375,71.90955691,5170.984375,195,0,40.375,71.90955691,7129.6875,195,0,40.375,71.90955691,3072,184,32,20,23,5.19615242,92,32,20,23,5.19615242,92,32,20,23,5.19615242,48.75,32,40.375,8192,29200,0,0,0,0,0,0,0,0,4225.596966,2551.056992,1674.539974,104.6587484,52.32937419,52.32937419,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,7,0,0,1,1,0,0,1,3,0,0,1,1,0,0,1,4,0,0,0.01091984,0.02571149,0.07389617,4.89E-05,0.076438904,0.02522699,0.03533658,0.075200081,7.01E-05,0.075680971,0.02535899,0.0343233,0.07389617,0.000599861,0.076076984,0,0,0,0,Botnet_ARES,192.168.10.14_51707_205.174.165.73_8080_TCP_2017-07-07 09:38:15.890428
192.168.10.15_52730_205.174.165.73_8080_TCP_2017-07-07 09:38:15.970030,38:16.0,192.168.10.15,52730,205.174.165.73,8080,TCP,0.113348961,8,4,4,323,195,128,195,0,40.375,71.90955691,5170.984375,195,0,40.375,71.90955691,7129.6875,195,0,40.375,71.90955691,3072,184,32,20,23,5.19615242,92,32,20,23,5.19615242,92,32,20,23,5.19615242,48.75,32,40.375,8192,29200,0,0,0,0,0,0,0,0,2849.607067,1720.351016,1129.256051,70.57850322,35.28925161,35.28925161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,7,0,0,1,1,0,0,1,3,0,0,1,1,0,0,1,4,0,0,0.01619271,0.03857397,0.110677004,2.31E-05,0.113348961,0.03753432,0.05258371,0.111897945,2.31E-05,0.112602949,0.03758534,0.0516848,0.110677004,0.000611067,0.112756014,0,0,0,0,Botnet_ARES,192.168.10.15_52730_205.174.165.73_8080_TCP_2017-07-07 09:38:15.970031
192.168.10.8_2872_205.174.165.73_8080_TCP_2017-07-07 09:38:18.681172,38:18.7,192.168.10.8,2872,205.174.165.73,8080,TCP,0.085166216,8,4,4,326,198,128,198,0,40.75,72.71820611,5287.9375,198,0,40.75,72.71820611,7350.75,198,0,40.75,72.71820611,3072,184,32,20,23,5.19615242,92,32,20,23,5.19615242,92,32,20,23,5.19615242,49.5,32,40.75,8192,29200,0,0,0,0,0,0,0,0,3827.80891,2324.865534,1502.943376,93.93396097,46.96698049,46.96698049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,7,0,0,1,1,0,0,1,3,0,0,1,1,0,0,1,4,0,0,0.0121666,0.02890743,0.082973003,1.91E-05,0.085166216,0.02820102,0.03949444,0.084053993,4.89E-05,0.084603071,0.02822836,0.03871103,0.082973003,0.000566959,0.084685087,0,0,0,0,Botnet_ARES,192.168.10.8_2872_205.174.165.73_8080_TCP_2017-07-07 09:38:18.681173
192.168.10.8_2873_205.174.165.73_8080_TCP_2017-07-07 09:38:22.471966,38:22.5,192.168.10.8,2873,205.174.165.73,8080,TCP,0.086369991,8,4,4,326,198,128,198,0,40.75,72.71820611,5287.9375,198,0,40.75,72.71820611,7350.75,198,0,40.75,72.71820611,3072,184,32,20,23,5.19615242,92,32,20,23,5.19615242,92,32,20,23,5.19615242,49.5,32,40.75,8192,29200,0,0,0,0,0,0,0,0,3774.459104,2292.462891,1481.996213,92.62476329,46.31238165,46.31238165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,7,0,0,1,1,0,0,1,3,0,0,1,1,0,0,1,4,0,0,0.01233857,0.02917526,0.083800077,1.79E-05,0.086369991,0.02854562,0.0398895,0.084956884,4.91E-05,0.085636854,0.02858567,0.03904397,0.083800077,0.000560999,0.085757017,0,0,0,0,Botnet_ARES,192.168.10.8_2873_205.174.165.73_8080_TCP_2017-07-07 09:38:22.471967
192.168.10.9_3841_205.174.165.73_8080_TCP_2017-07-07 09:38:24.561156,38:24.6,192.168.10.9,3841,205.174.165.73,8080,TCP,0.164150953,8,4,4,322,194,128,194,0,40.25,71.64103224,5132.4375,194,0,40.25,71.64103224,7056.75,194,0,40.25,71.64103224,3072,184,32,20,23,5.19615242,92,32,20,23,5.19615242,92,32,20,23,5.19615242,48.5,32,40.25,8192,29200,0,0,0,0,0,0,0,0,1961.609077,1181.839009,779.7700679,48.73562925,24.36781462,24.36781462,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,7,0,0,1,1,0,0,1,3,0,0,1,1,0,0,1,4,0,0,0.02345014,0.0562154,0.161146879,7.49E-05,0.164150953,0.05444702,0.07652846,0.162674189,7.49E-05,0.163341045,0.05455263,0.07537512,0.161146879,0.000653028,0.163657904,0,0,0,0,Botnet_ARES,192.168.10.9_3841_205.174.165.73_8080_TCP_2017-07-07 09:38:24.561157
192.168.10.5_53543_205.174.165.73_8080_TCP_2017-07-07 09:38:25.634091,38:25.6,192.168.10.5,53543,205.174.165.73,8080,TCP,0.107618093,8,4,4,324,196,128,196,0,40.5,72.17859794,5209.75,196,0,40.5,72.17859794,7203,196,0,40.5,72.17859794,3072,184,32,20,23,5.19615242,92,32,20,23,5.19615242,92,32,20,23,5.19615242,49,32,40.5,8192,29200,0,0,0,0,0,0,0,0,3010.646161,1821.255085,1189.391076,74.33694224,37.16847112,37.16847112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,7,0,0,1,1,0,0,1,3,0,0,1,1,0,0,1,4,0,0,0.01537401,0.03653425,0.104861975,6.48E-05,0.107618093,0.0356187,0.04993654,0.10623908,6.48E-05,0.106856108,0.03572234,0.04888989,0.104861975,0.000813961,0.107167006,0,0,0,0,Botnet_ARES,192.168.10.5_53543_205.174.165.73_8080_TCP_2017-07-07 09:38:25.634092
192.168.10.15_52732_205.174.165.73_8080_TCP_2017-07-07 09:38:25.704250,38:25.7,192.168.10.15,52732,205.174.165.73,8080,TCP,0.104065895,8,4,4,323,195,128,195,0,40.375,71.90955691,5170.984375,195,0,40.375,71.90955691,7129.6875,195,0,40.375,71.90955691,3072,184,32,20,23,5.19615242,92,32,20,23,5.19615242,92,32,20,23,5.19615242,48.75,32,40.375,8192,29200,0,0,0,0,0,0,0,0,3103.802641,1873.81274,1229.989901,76.87436882,38.43718441,38.43718441,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,7,0,0,1,1,0,0,1,3,0,0,1,1,0,0,1,4,0,0,0.01486656,0.03532802,0.101399899,5.60E-05,0.104065895,0.03444099,0.04818229,0.10258007,5.60E-05,0.103322983,0.03449035,0.04731347,0.101399899,0.000611067,0.103471041,0,0,0,0,Botnet_ARES,192.168.10.15_52732_205.174.165.73_8080_TCP_2017-07-07 09:38:25.704251
192.168.10.14_51710_205.174.165.73_8080_TCP_2017-07-07 09:38:25.964421,38:26.0,192.168.10.14,51710,205.174.165.73,8080,TCP,0.068964005,8,4,4,323,195,128,195,0,40.375,71.90955691,5170.984375,195,0,40.375,71.90955691,7129.6875,195,0,40.375,71.90955691,3072,184,32,20,23,5.19615242,92,32,20,23,5.19615242,92,32,20,23,5.19615242,48.75,32,40.375,8192,29200,0,0,0,0,0,0,0,0,4683.602733,2827.562021,1856.040711,116.0025445,58.00127223,58.00127223,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,7,0,0,1,1,0,0,1,3,0,0,1,1,0,0,1,4,0,0,0.009852,0.02292313,0.065997124,5.39E-05,0.068964005,0.02274299,0.03148715,0.067270041,7.10E-05,0.06822896,0.02271001,0.03061094,0.065997124,0.000603914,0.068130016,0,0,0,0,Botnet_ARES,192.168.10.14_51710_205.174.165.73_8080_TCP_2017-07-07 09:38:25.964422
192.168.10.8_2874_205.174.165.73_8080_TCP_2017-07-07 09:38:28.774416,38:28.8,192.168.10.8,2874,205.174.165.73,8080,TCP,0.125287056,8,4,4,326,198,128,198,0,40.75,72.71820611,5287.9375,198,0,40.75,72.71820611,7350.75,198,0,40.75,72.71820611,3072,184,32,20,23,5.19615242,92,32,20,23,5.19615242,92,32,20,23,5.19615242,49.5,32,40.75,8192,29200,0,0,0,0,0,0,0,0,2602.024586,1580.370761,1021.653825,63.85336409,31.92668204,31.92668204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,7,0,0,1,1,0,0,1,3,0,0,1,1,0,0,1,4,0,0,0.01789815,0.04283246,0.12281394,1.62E-05,0.125287056,0.04151901,0.05825895,0.123908997,4.89E-05,0.124557018,0.04156804,0.05745035,0.12281394,0.000569105,0.124704123,0,0,0,0,Botnet_ARES,192.168.10.8_2874_205.174.165.73_8080_TCP_2017-07-07 09:38:28.774417
192.168.10.8_2875_205.174.165.73_8080_TCP_2017-07-07 09:38:32.565231,38:32.6,192.168.10.8,2875,205.174.165.73,8080,TCP,0.109256983,8,4,4,326,198,128,198,0,40.75,72.71820611,5287.9375,198,0,40.75,72.71820611,7350.75,198,0,40.75,72.71820611,3072,184,32,20,23,5.19615242,92,32,20,23,5.19615242,92,32,20,23,5.19615242,49.5,32,40.75,8192,29200,0,0,0,0,0,0,0,0,2983.790982,1812.241149,1171.549833,73.22186459,36.61093229,36.61093229,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,7,0,0,1,1,0,0,1,3,0,0,1,1,0,0,1,4,0,0,0.01560814,0.03724398,0.106834888,1.79E-05,0.109256983,0.03620362,0.05070881,0.107915878,4.91E-05,0.108610868,0.03620966,0.0499403,0.106834888,0.000566959,0.108628988,0,0,0,0,Botnet_ARES,192.168.10.8_2875_205.174.165.73_8080_TCP_2017-07-07 09:38:32.565232
192.168.10.9_3842_205.174.165.73_8080_TCP_2017-07-07 09:38:34.727571,38:34.7,192.168.10.9,3842,205.174.165.73,8080,TCP,0.105916023,8,4,4,322,194,128,194,0,40.25,71.64103224,5132.4375,194,0,40.25,71.64103224,7056.75,194,0,40.25,71.64103224,3072,184,32,20,23,5.19615242,92,32,20,23,5.19615242,92,32,20,23,5.19615242,48.5,32,40.25,8192,29200,0,0,0,0,0,0,0,0,3040.144353,1831.639766,1208.504588,75.53153672,37.76576836,37.76576836,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,7,0,0,1,1,0,0,1,3,0,0,1,1,0,0,1,4,0,0,0.01513086,0.03584781,0.102936029,5.70E-05,0.105916023,0.03504332,0.04909814,0.104477882,5.70E-05,0.105129957,0.03515331,0.04793219,0.102936029,0.000653982,0.105459929,0,0,0,0,Botnet_ARES,192.168.10.9_3842_205.174.165.73_8080_TCP_2017-07-07 09:38:34.727572
192.168.10.5_53544_205.174.165.73_8080_TCP_2017-07-07 09:38:35.742412,38:35.7,192.168.10.5,53544,205.174.165.73,8080,TCP,0.09888792,8,4,4,324,196,128,196,0,40.5,72.17859794,5209.75,196,0,40.5,72.17859794,7203,196,0,40.5,72.17859794,3072,184,32,20,23,5.19615242,92,32,20,23,5.19615242,92,32,20,23,5.19615242,49,32,40.5,8192,29200,0,0,0,0,0,0,0,0,3276.436584,1982.041884,1294.3947,80.89966873,40.44983436,40.44983436,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,7,0,0,1,1,0,0,1,3,0,0,1,1,0,0,1,4,0,0,0.01412685,0.03365087,0.096552134,6.60E-05,0.09888792,0.03276666,0.04600277,0.097824097,6.60E-05,0.09829998,0.03285034,0.04504504,0.096552134,0.000618935,0.098551035,0,0,0,0,Botnet_ARES,192.168.10.5_53544_205.174.165.73_8080_TCP_2017-07-07 09:38:35.742413
